112,110,0,0,0,0,1,72,241,5384
127,228,38,58,0,221,95,10,36,5583
127,224,226,206,0,70,95,12,130,5705
127,227,177,120,0,141,95,11,21,5826
127,231,117,46,0,48,95,12,130,5948
127,236,159,66,0,209,95,12,130,6070
127,230,68,4,0,2,95,13,179,6192
127,233,106,170,0,144,95,14,224,6313
127,229,23,44,0,233,95,14,224,6435
127,230,68,177,0,228,95,13,179,6557
127,226,128,104,0,227,95,14,224,6679
127,232,91,31,0,118,95,16,188,6801
127,233,106,80,0,102,95,16,188,6922
127,225,211,138,0,76,95,16,188,7044
127,229,23,208,0,69,95,15,209,7166
127,228,38,175,0,231,95,18,222,7288
127,232,91,208,0,69,95,15,209,7409
127,231,117,43,0,71,95,15,209,7531
127,231,117,98,0,13,95,15,209,7653
127,232,91,249,0,90,95,15,209,7775
127,228,38,80,0,102,95,15,209,7897
127,231,117,27,0,245,95,15,209,8018
127,230,68,99,0,249,95,19,239,8140
127,227,177,96,0,212,95,14,224,8262
127,230,68,105,0,23,95,15,209,8384
127,231,117,120,0,141,95,15,209,8505
127,225,211,185,0,211,95,14,224,8627
127,227,177,12,0,53,95,15,209,8749
127,228,38,74,0,230,95,16,188,8871
127,224,226,136,0,149,95,14,224,8993
127,222,56,97,0,32,95,16,188,9114
127,231,117,142,0,207,95,14,224,9236
127,230,68,122,0,84,95,16,188,9358
127,228,38,123,0,160,95,15,209,9480
127,232,91,43,0,71,95,11,21,9601
127,224,226,169,0,189,95,15,209,9723
127,230,68,72,0,63,95,15,209,9845
127,229,23,221,0,5,95,11,21,9967
127,229,23,58,0,221,95,15,209,10089
127,226,128,245,0,238,95,13,179,10210
127,226,128,251,0,131,95,15,209,10332
127,230,68,117,0,205,95,14,224,10454
127,224,226,224,0,247,95,12,130,10576
127,223,9,18,0,54,95,10,36,10697
127,223,9,158,0,161,95,12,130,10819
127,227,177,123,0,160,95,10,36,10941
127,226,128,251,0,131,95,9,119,11063
127,230,68,40,0,106,95,11,21,11185
127,226,128,93,0,38,95,13,179,11306
127,231,117,176,0,16,95,10,36,11428
127,230,68,15,0,24,95,9,119,11550
127,232,91,82,0,191,95,11,21,11672
127,227,177,44,0,233,95,10,36,11794
127,228,38,68,0,139,95,9,119,11915
127,233,106,127,0,35,95,9,119,12037
127,226,128,178,0,201,95,11,21,12159
127,228,38,57,0,240,95,10,36,12281
127,231,117,105,0,23,95,12,130,12402
127,229,23,174,0,19,95,12,130,12524
127,225,211,154,0,34,95,8,70,12646
127,223,9,123,0,160,95,9,119,12768
127,226,128,174,0,19,95,12,130,12890
127,224,226,176,0,16,95,11,21,13011
127,232,91,153,0,15,95,9,119,13133
127,231,117,199,0,133,95,12,130,13255
127,229,23,3,0,172,95,9,119,13377
127,229,23,65,0,252,95,11,21,13498
127,230,68,243,0,180,95,12,130,13620
127,229,23,251,0,131,95,12,130,13742
127,234,57,26,0,1,95,12,130,13864
127,231,117,138,0,76,95,15,209,13985
127,228,38,115,0,151,95,13,179,14107
127,233,106,108,0,96,95,15,209,14229
127,237,174,76,0,188,95,15,209,14351
127,229,23,235,0,237,95,17,
